ASN,Name,Code
41115," UKROBORONSERVICE Kyiv, Ukraine", UA
41116," HKELON-ACADEMIC-COLLEGE", IL
41117," BLUEDOME-", NL
41118," ROSATOM", RU
41119," GEPARD-", UA
41120," IF-IX-", UA
41121," MUP", HR
41122," MALLTECH-", RU
41123," GTS- Russia, Kirov", RU
41124," BTCOM", KZ
41125," BANK-OF-GREECE", GR
41127," SOROTELECOM-", RU
41128," ORANGEFR-GRX-", FR
41129," PIVNICH-LINE-", UA
41130," MTBC- www.mtbc-tele.com", RU
41131," LUXTEN-", RO
41132," SOL-", SA
41133," _BEITSA", CH
41134," CTC-OREL-", RU
41135," VOXBONE- Voxbone worldwide ", BE
41136," NJ-", SE
41137," EPOP-", PL
41138," APLIX Aplitt IX", PL
41139," -STUTTGARTIX-RS", DE
41140," MSC-", ES
41141," LOCAL", RO
41142," AMSNET-PL- Wroclaw, Poland", PL
41143," OBTELECOM-NSK", RU
41145," TELIX-", RU
41147," SDFA", SA
41148," ZOLOTAYALINIA-", RU
41149," VESCOM-", PL
41150," GIKNPC- GIKNPC  number", UA
41151," DIGITALIT-", RO
41152," AFTAB", IR
41153," GNTEL-", NL
41154," MDN-", PT
41155," ORBITDC", TR
41156," -SUPINFO", FR
41157," OXYMIUM", FR
41158," GOODWINE-", UA
41159," DIRECCAO-GERAL", PT
41160," ORIGINENET-", IT
41161," REALWEB-", RU
41162," FRP-", RU
41163," RIZ-IT-MOTION", DE
41164," GET-NO GET Norway", NO
41165," UNTC-", UA
41166," TR-INFOCOM-ISP-", UA
41167," REWE-RIS-", DE
41169," AVIO-", IT
41170," EMFESZ-", HU
41171," EUROTELECOM", MD
41172," DONBS-WATER--1", UA
41174," SITEVISION-N", SE
41175," INTERNETBORDER Norra Stationsgatan 93", SE
41176," SAHARANET- Sahara Net Main NOC ", SA
41177," VTVS-", UZ
41178," KYNDRYL", PL
41179," MYREC-", DE
41180," RFERL-MOSCOW RFERL-Moscow", CZ
41181," INTELWEB", RO
41182," MKNJIGA-", SI
41183," 41183", HU
41184," BFTCOM-", RU
41185," NSPK-EC-", RU
41186," FYROUTE-RIPE", US
41187," NSPK-SBP-", RU
41188," BIOTON-", PL
41189," -Reserved -", ZZ
41190," IDEATELECOM", RU
41191," MAPPY", FR
41192," INEDIT-", RO
41193," UNO", NL
41194," FICIX-ROUTE-SERVER-1 Finnish Communication and Internet Exchange Association", FI
41195," NETFINITY-", RO
41196," PHE5-", GB
41197," KYLIX-", RO
41198," ATRONIC Am Seering 13-14", AT
41199," MONYNET- Sold. Tina Petre, nr. 6 bl. L31, sc. B, ap. 57", RO
41200," BGSOFT-", RO
41201," DOLSAT ul. Wojska Polskiego 23C", PL
41202," UNITEL", UZ
41203," GEOPOST", GB
41205," SCHULZHENKO", UA
41206," UNITED-TELECOM-HU-", HU
41207," TVKTELETRONIK- TVK Teletronik ", PL
41208," MAGECOM-NET-", IE
41209," COMSTAR-VOLGA", RU
41210," ICGRO- Bucharest, 136, Calea Plevnei Str", RO
41211," BLF", LB
41212," CARCADE", PL
41213," EDDING", DE
41214," EBS", IE
41215," EFG-HERMES-UAE", SA
41216," EXCANTO", SE
41217," PNTZ-", RU
41218," HILDINGPL-", PL
41219," GZONE- Ialomicioarei Nr.20", RO
41220," BKKVARTAL-", RU
41221," MD- Bd. Stefan cel Mare,10", MD
41223," CPM-LTD-", RU
41224," EXPRESS-", GE
41225," -FSSNET", PL
41226," SUPERBANK-RU-", RU
41227," ZEERAK-CLOUD-INFRTRUCTURE", NL
41228," NNT-41228", LT
41229," LIKONET-", UA
41230," K4", GB
41231," CANONICAL-", GB
41232," BEELINE", GB
41233," WORLDLINE", FR
41234," AXWAY-", BG
41235," E-DATA-", PL
41236," TOPLABS- Aleea Trandafirilor Bl.D Sc.1 Et.1 Ap.3", RO
41237," IDMSA-", PL
41238," DAA--1", IE
41239," Batam Internet Exchange", DE
41240," TRYGG-HANSA", SE
41241," TOPICT2-", NL
41242," SOFOR-RIPE Sofor is an P and hosting company", FI
41243," SE-BT-INDUSTRIES", SE
41244," ZMM-", UA
41245," ITRANSITION-", BY
41246," EMS-", GB
41247," SISQ", PL
41248," POSTBANK-", NL
41249," ADKL-", AT
41250," CWSSNET-", CY
41251," XELLA-HU-", HU
41252," -Reserved -", ZZ
41253," GBW-", PL
41254," DIEN8-NET", DE
41255," ALANYHQ-NETWORKS- Alanyhq Networks", GB
41256," SERVCOM-", PL
41257," SAMMB-", RU
41258," OPEN-BIN-1-", RU
41259," SOCGARANTII-", RU
41260," OTPUA-", UA
41261," HACKERHAUS-", NL
41262," IT-ENET-FIOCCHI", IT
41263," AEG", LB
41264," GOOGLE-IT-RO-ISP", CH
41265," DIGITALRIVER-IE-N02 Digital River Ireland Ltd. - Shannon", IE
41266," NET-PARTNER-", PL
41267," GREPNET", CZ
41268," LANTA-", RU
41269," CRIMEATECHNOLOGY ", RU
41270," TMK-", RO
41271," RSK-BANK-", KG
41272," MOSELLE-TELECOM-", FR
41273," ACETT", LU
41274," VUAB", SE
41275," LEALTA- Moscow, Russia", RU
41276," TRUSTMARQUE", GB
41277," ENAIPPI", IT
41278," IDEA-", UA
41279," MTS-PSE-", RU
41280," BG-SKYNET", BG
41281," KEFF Interplanetary Communications Network", GB
41282," DAIKIN-", BE
41283," SIMPLENET- Kiev, Ukraine", UA
41284," VOL-", KZ
41285," MERLINCOMUA Odessa, Ukraine", UA
41286," ELCOTRONIC", DE
41287," IPEOPLE", ES
41288," CTISYSTEMS-", UA
41289," DWD-", DE
41290," ALPINEDC2", CH
41291," CRT", FR
41292," SPEDITOR-NET-", BG
41293," PBK-", DE
41294," ZUGERKB", CH
41295," CCID- Visana, nr. 1 bl. 45, sc 2, ap 58, Bucuresti 4", RO
41296," ABH", TR
41297," ABAKS-", PL
41298," JURIS- Gutenbergstrasse 23", DE
41299," LSYPL-", PL
41300," OPEN-RES-2-", RU
41301," LUIS-DV-", RU
41302," MART-", RU
41303," MATRACOMP-", HU
41304," SECUREON-", IL
41305," FTIV-", UA
41306," TK-", DK
41307," TPP", DE
41308," TVOE-TV", UA
41309," FRANKE-", PL
41310," IPCT", RU
41311," CSIT-", RU
41312," BEMOWONET-", PL
41313," NOVATEL- 2 Kukush str., floor 1, office 102", BG
41314," MARSOFT-", PL
41316," ITR", UA
41317," ECLIPSESP Kharkiv, Ukraine", UA
41318," FIRST-DATA-SLOVAKIA-", SK
41319," SOFTPRO2-", PL
41320," CHID-", UA
41321," FUJITSU-TS-SOP-", DE
41322," PP-", PL
41323," INFOBYTE-", UA
41324," TEMSA", TR
41325," REGIONEMARCHE-BKB-", IT
41326," N-POPNET", CH
41327," FIBERTELECOM- Fiber Telecom S.p.A.", IT
41328," KKNK Ukraine, Rivne region", UA
41329," BITEL--RIPE Bishkek, Kyrgyzstan", KG
41330," T2-NOVOSIBIRSK- Tele2 Russia Network", RU
41331," CUREGROUP-", PL
41332," CLOUD-ADVICE", FR
41333," BOLDHOST-", LV
41334," MANCHE-TELECOM-", FR
41335," STARTV", PL
41336," HITRONET-", HR
41337," PROSERV-", GB
41338," ROCKTEL-", RU
41339," CC-", BG
41340," SVENSKA-", SE
41341," TMK-", RU
41342," DURRANTS", GB
41343," TRIUNFOTEL-N", ES
41344," VOL-", RU
41345," VISABEIRA-DIGITAL-N", PT
41346," QUDSU", IL
41347," IUG- Islamic University of Gaza", PS
41348," KAMELMAG-UA-", UA
41349," MVMTECH-", RU
41350," RSU-", UA
41351," MAGBB", AT
41352," UNI-SVISHTOV", BG
41353," BVB-N", RO
41354," ITS-TG", GB
41355," CATALYST2-EU Catalyst2 Off-Site Services N", GB
41356," SMGR-", PL
41357," UK-34SP-", GB
41358," ADAMED", PL
41359," TELEFONZENTRALE-", CZ
41360," NEOCOM-", UA
41361," GOZNAK-", RU
41362," BGNET Royal London Group", GB
41363," ALPHANETWORK-", AT
41364," TOPIX-PDI- Consorzio Topix - Torino e Piemonte Exchange Point", IT
41365," NA-NET", DE
41366," KOMAX", BG
41367," PSN-", GB
41368," TVALMANSA-N", ES
41369," DATACENTER-", FI
41370," ALINTO", FR
41371," BIKADA", KZ
41372," VELTI-", GR
41373," BT-PLC", GB
41374," CPER-N", TR
41375," SNT-", UA
41376," JURMAL-DOME", LV
41377," FAKTOR-", RU
41378," KIRINONET", US
41379," NTA-", GB
41380," ALD-", GB
41381," LUCENSE-N", IT
41382," PHOEN-IX- PHOEN-IX Internet Exchange", AT
41383," WOLN", GB
41384," XT-", AT
41385," PL-KOMAN-", PL
41386," BIS-", CH
41387," INTERCONNECT-", RO
41388," ORIGINAL-", RU
41389," APKBANK-", RU
41390," RN-DATA-", LV
41391," CLUSTERS-", DE
41392," -Reserved -", ZZ
41393," NSTAR-", GB
41394," MINISTRY-OF-HEALTH", IL
41396," UDMEDIEN", CH
41397," REDESTEL-", ES
41398," CDP-TRANSITPOLAND-", PL
41399," HOSTCAMP-", DE
41400," GNOL-", GB
41401," RBCOM", SE
41403," ULAN-UDE-", RU
41404," EURONET_CSBG-", RS
41405," ALTINEA-", FR
41406," ATMAN-PROJECTS", PL
41407," DOGGY", SE
41408," ONCLOUD", CH
41409," IPC-KG-", KG
41410," AXT-01", FR
41411," LNRA-", RU
41412," MIVITEC-", DE
41413," NURBANK-", KZ
41414," ENERGY-HOLDING-", RO
41415," SQUARE-ENIX", GB
41416," BSPAYONE-NET BSPayone GmbH", DE
41417," TJK-", TR
41418," N-SATELVEX", ES
41419," KAZRENA-", KZ
41420," XENTECH www.xentech.net", NL
41421," -SNT StarNet Telecom Sp. z o.o.", PL
41422," CCLUB- CCLUB-", UA
41423," NEWNET", LB
41424," LDZNET", LV
41425," GLOBAL-DATA-NETWORKS-", RU
41426," SAUDIDATTC-", SA
41427," MARC-NET_", SI
41428," OPEN-RES-6-", RU
41429," MGI-RO- Egypt", RO
41430," RNCB-", RU
41431," COMBACK", DE
41432," STRAUSS-ROMANIA-", RO
41433," BLACKBERRY-41433", GB
41434," REUTERS_GDYNIA-", PL
41435," UNDERNET-1", UA
41436," CLOUDWEBMANAGE-EU", US
41437," KNAPP-", AT
41438," MSCI-", CH
41439," MAXCOM-", AL
41440," SIBIRTELECOM- www.sibirtelecom.ru", RU
41441," SPEED-IX", NL
41442," SNT-", PL
41443," SMART-TELEKOM-", RU
41444," MEDIATEL-", RU
41445," NETGROUND KPN Internedservices", NL
41446," LUGLINK-", RU
41448," FPL-", GB
41449," YDILO-", ES
41450," STDLIFE-", GB
41451," SCHLUETER-SERVER", DE
41452," ZGAIR-", HR
41453," TRESTEL-CZ-N", CZ
41454," OKTV", HR
41455," PL-WARTA-", PL
41456," SMARTBOX-", CZ
41457," RO-KONNGRUENT-", RO
41458," MVSGROUP-", AU
41459," DEUXSI-", FR
41460," STSCORP-", RU
41461," FIRST-BANK- 29-31, NICOLAE TITULESCU STREET", RO
41462," -Reserved -", ZZ
41464," PKPIK-", PL
41465," VGT_", RU
41466," -Reserved -", ZZ
41467," BOYCHENKO-", UA
41468," INFOR-", PL
41469," TECOS-", RU
41470," MERKUR-WIN-", IT
41471," NETLOG", BE
41472," -Reserved -", ZZ
41473," TF1-", SE
41474," BULLGUARD", DK
41475," SDK- RETN 9002", RU
41476," CYFROWYPOLSAT-", PL
41477," LMAX", GB
41478," TAVRIA-V-", UA
41479," TECHNOCLUB-", UA
41480," SYSTEMEC-", NL
41481," HIRSLANDEN", CH
41482," CLUEAG-", CH
41483," NWN- former Network Norway Autonomous System", NO
41484," NYNET", GB
41485," URDISC-", UA
41486," REGISCO-", RO
41487," RABU-", PL
41488," INFOE", ES
41489," WF-", GB
41490," HOT-POTATOES Managed Hosting", NL
41491," STAKA-", AT
41492," EXIMBANK-", RO
41493," CHI-X", GB
41494," INTERLAN", RO
41495," FAELIX", GB
41496," RO-TVSAT-", RO
41497," _QCOM", IT
41498," PRTN-", RU
41499," ACTIVE24-", PL
41500," RUNET_", RU
41501," INVISION-", UA
41502," KMU", UA
41503," BPB-GENEVA", CH
41504," ARCOS-", DE
41505," DELAVSKAHRANILNICA-", SI
41506," SNOR-", LT
41507," IGT-SPORTSBETTING-SERBIA- Bul Mihajla Pupina 6VII", RS
41508," PL-IWACOM-", PL
41509," EQUIT-", HU
41510," IC-CC-", UA
41511," SYSTEM-", PL
41512," NPO-DESIGN-", RU
41513," SKYTELENET-", UA
41514," IFM-", DE
41515," UNITLINE_SPB_NET1 UNITLINE", RU
41516," ENISEYNET-MIN-", RU
41517," STRELA-", RU
41518," SERVITICKET-", ES
41519," GLSA-", PL
41520," STARTEL-", KZ
41521," BBP", CH
41522," EKOTRANSTECH-", PL
41523," VCO", BE
41524," ARMATIS-LC-", FR
41525," FILI-", RU
41526," XNAME-", FR
41527," MONSTER-", DE
41528," BINERO-", SE
41529," MEDIERVE", NL
41530," ANCPI- Str Splaiul Independentei, NR 202A Et. 1", RO
41531," PROVICAR-N", ES
41532," BARCLAYS-WEALTH", GB
41534," SMITHFIELD-", RO
41535," RUSONYX-", RU
41536," SXS-", RO
41537," C-SOLUTION- Al. Callatis nr. 7 Bl. A9, Sc. B, Ap. 19", RO
41538," INSPIRED-", GB
41539," WATAN", KW
41540," KOMTEL-", UA
41541," SWEB- SW Hosting", ES
41542," RISCGROUP", FR
41543," SALOMON", SI
41544," NETWORK_9F-", UA
41545," FORSSBREDBAND Forss Bredband Forss Webservice AB", SE
41546," KAROLY", DE
41547," H21", CH
41548," MEDWAY-", GB
41549," EWB-CABLE-NETWORK-", CH
41550," HBUA-", UA
41551," VTB-", RU
41552," MARKTPLAATS-", NL
41553," REED-MANAGED-SERVICES", GB
41554," LEGIONCOM- www.legioncom.ru", RU
41555," NOVATKL-", CH
41556," TELECON-", RU
41557," TELEKABEL-", MK
41558," C2K-", ES
41559," SANOFI-AVENTIS", FR
41560," UT-SVR", RU
41561," SRYHMA-", FI
41562," HOST4ALL- Montreux, Switzerland", CH
41563," OST- OSTKOM SIA", LV
41564," 41564", SE
41565," BILYAVSKA-", UA
41566," TUSUR- Tomsk, Russia", RU
41567," SANTANDER-", PL
41568," CLOUD2Y-", UA
41569," TINSA-", ES
41570," SSVC-", GB
41571," TDN-", RO
41572," Will soon be a part of 2116", NO
41573," PLTOR", RO
41575," INTERCITY-", RU
41576," KFIC", KW
41577," METALLUMGROUP", CH
41578," ERC-", RU
41579," ATTICA-BANK", GR
41580," ZEB-", PL
41581," ALCANET-DE-", FI
41582," LJU-AIRPORT-", SI
41583," UKREXIMBANK", UA
41584," SECURIT-SVERIGE-SE Stockholm, Sweden", SE
41585," ELEMENTMEDIA", DE
41586," UIC-", UA
41587," ATL-ELEKTRONIK Sebaldsbruecker Heerstrasse 235", DE
41588," AKSON45- Kiev, Ukraine", UA
41589," LGTECH-", LU
41590," U-BLOX", CH
41591," WEBDOM", SK
41592," BWCCJSC- Tele2 Russia Network", RU
41593," -Reserved -", ZZ
41594," SFB-", SA
41595," CONTENTANDCODE", GB
41596," WGSL-", GB
41597," SHELTON", GB
41598," IRISMEDIA-", UA
41599," RFEI-", RU
41600," SYNCHRON-", UA
41601," OBLTEL-", RU
41602," NH7-", IE
41603," ALTOVA-", AT
41604," TSC-", BE
41605," SCOOPIT", FR
41606," N-LOGOS", IT
41607," PMNET PMNet  Backbone", IE
41608," NEXTGENWEBS-NL", ES
41609," AID- SFANTU ILIE, COM. SCHEIA, JUD. SUCEAVA", RO
41610," FINITE", BG
41611," CHRONOS-", RO
41612," REDBEE-", GB
41613," ESCC-", GB
41614," TELEDESIGN-", GB
41615," RSHB", RU
41616," TELESERVICE-PLUS-", RU
41617," SOLID-IFC solidbroker.ru", RU
41618," KTR-", PL
41619," KOMMERSANT-", RU
41620," IUSTCC-", IR
41621," CZART-", PL
41622," DATABAAR", CH
41623," DUKCOPY", CH
41624," ELEKTRONIKANS", BG
41625," ETSERVICE-", US
41626," ERST-BANK-", UA
41627," PICKUPNET", HU
41628," ALTERWAYHOSTING-NETWORK www.alterway.fr", FR
41629," DSV Former UTi Worldwide Inc.", DK
41630," HELIOS-", SI
41631," SOBORKA- Odessa, Ukraine", UA
41632," GLKB", CH
41633," ALCIMI", HU
41634," SVEA", SE
41635," LIVEHOSTING-", RO
41636," MINFIN-", RU
41637," ROUTING-ANYCT", DE
41638," GB-ROMANIA", RO
41639," INCOMSV-", RU
41640," HALCOM-", SI
41641," COPYCON-", PL
41642," FNMEDIA-", PL
41643," JUWENTUS-", PL
41644," EMISFERA-", IT
41645," WEBCRAFT-", UA
41646," EYIC-", RO
41647," GAZ-SYTEM-", PL
41648," RUUKKI", FI
41649," ROYAL-", UA
41650," HDS-POLSKA-N", PL
41651," N-RVE National ", IT
41652," S-SHPV-FRANCE", FR
41653," AQUARAY", FR
41654," INETRA", RU
41655," NETCLOUD", CH
41656," A-BANK-", UA
41657," CYTA-CORE-NETWORK", CY
41658," RESOUND", BG
41659," ARABSAT", SA
41660," KRAJOWEBIUROWYBORCZE-", PL
41661," ERTH-CHEL-", RU
41662," AKWAWIT-", PL
41663," MUNICIPALBANK", FI
41664," SEMSER-", KZ
41665," HOSTING- hosting.ua", UA
41666," PYROCLEANING The Institute for Pyrotechnical Cleaning", CH
41667," TAMICO-", RU
41668," ERTH-KAZAN-", RU
41669," TAWUL Tawasul Telecom Kuwait", KW
41670," HKFREE-", CZ
41671," OMNILANCE- # IPv6", UA
41672," NETPLANET-", RO
41673," OPEN-FC-2-", RU
41674," ALVARION-", RO
41675," AMOTERA-BG-", BG
41676," JMDI ORG-JJM1-RIPE", PL
41677," LANSERVICES-", NL
41678," TIBUS", GB
41679," CADENCE", LV
41680," DSI-CORK-", IE
41681," NTV-TV-", RU
41682," ERTH-TMN-", RU
41683," EARTH", TR
41684," NET059", UA
41685," DTEK Kyiv, Ukraine", UA
41686," AR-", TR
41688," CITYMALLS-", RU
41689," FCP-NETWORK", IR
41690," DAILYMOTION For peering related business, please mail peering@dailymotion.com", FR
41691," SUMTEL--RIPE Moscow, Russia", RU
41692," OPENCARRIER-", PL
41693," TEROID-RS", NL
41694," RB-HU-", HU
41695," VOSTRON-", GB
41696," RAM-", NL
41697," HELL_SAT-N", CY
41698," BFK-", DE
41699," MLP-", DE
41700," FESTO-", DE
41701," CAP-FIN-", FI
41702," LIMES2-", PL
41703," KOEL1", BG
41704," OGS-", RU
41705," GRUPOBALADIG", ES
41706," ROSNEFT-", RU
41707," N-HSDG-", DE
41708," CREDIBOM", PT
41709," LDS-", UA
41710," MIITLTD- MIIT Ltd.", UA
41711," FREETEL-", CZ
41712," SATELITTV-", MD
41713," NEWTEL-", JE
41714," SPOTNET_LTD", IL
41715," TB-SUHR", CH
41716," MZZ-", SI
41717," TELFLYNETWORK", HK
41718," VITRINATV-", RU
41719," SKTVSPEKTR-", RU
41720," Contact: info@navigabene.it", IT
41721," CARTAGON", ES
41722," MIRAN- Miran DC", RU
41723," SCHNEEWEISS", DE
41724," UKRUGMEDIA-", UA
41725," LEGACONETWORKS2", NL
41726," CREDITREFORM-N", LV
41727," ERTH-KIROV-", RU
41728," MGE", FR
41729," ATEA-AOS-", NO
41730," DAZZLEWORK-", BG
41731," MOOS- Johannes Moos", DE
41732," HOSTINGFUZE Free DDoS protection for WordPress", RO
41733," ZTELECOM-", RU
41734," COMIFAR-", IT
41735," ALBARATURK-", TR
41736," NOVANETWORKS-", IE
41737," MYTELECOM", UA
41738," MOBITEL-", GE
41739," MOESA Saudi Arabia", SA
41740," NDNS", RU
41741," BBS-", DK
41742," HOOSHMAND-TEJARAT-HADI", IR
41743," OPTIMET", RU
41744," KSKNET-", PL
41745," FORTIS- Hosting services", RU
41746," DSB", DK
41747," KSYJKL-", FI
41748," VSS-SAMARA-", RU
41749," NETCOMPUTERS-", RO
41750," -MEGALINE-", KG
41751," OCADO", GB
41752," TERON-", RO
41753," TELELOCATION", SE
41754," ERTH-PENZA-", RU
41755," EGM-", TR
41756," OTA-", BE
41757," -Reserved -", ZZ
41758," DA-NET-", UA
41759," FRYITUK", GB
41760," RIX", PL
41761," DIGICOM", UA
41762," SEVNET", UA
41763," CRISTEA-TELECOM-SYSTEM-SRL Str. Unirii, Nr.94A, Constanta", RO
41764," RATOLAIT-", BG
41765," IPGARDE-", FR
41766," JOBUP-", CH
41767," XTOM-41767", DE
41768," WEIDMANN", CH
41769," VOICENET", GB
41770," IMINGO", FR
41771," MTS-BB-OMSK", RU
41772," AQUA-", RO
41773," ARSLANNET-", UA
41774," KAPLIFE-", RU
41775," ECOM_", RU
41776," BRIGHTBLUE", DE
41777," N-POLSAT", PL
41778," -Reserved -", ZZ
41779," LAJSINET", CZ
41780," GENSOKYO Gensokyo", GB
41781," PPNET- Ukrainian esale company", UA
41782," BGLAN-", BG
41783," ITAEC-", RU
41784," CHIPKH", UA
41785," CRISU", FI
41786," ERTH-YOLA-", RU
41787," OLC-", RU
41788," HELPLINE", FR
41789," TELEDYNE-", RU
41790," N-TELEAUDIO", PL
41791," UGMKUA-", UA
41792," ANYUN-", CN
41793," BANKDABRABYT", BY
41794," SIBSET-BARN-", RU
41795," ORSTED-", DK
41796," DAG-", PL
41797," ACN-", IR
41798," TTC- JSC Transtelecom", KZ
41799," POSTBANK-", BG
41800," IPTECH-", KZ
41801," DATAFON-N", TR
41802," KVIDEX-", RU
41803," KPMG-", BG
41804," SFS", FR
41805," IQ-SAWADLAND-", IQ
41806," TRANSELECTRICA- Str. Olteni Nr. 2-4, Sector 3", RO
41807," SKYTELECOM- 5, Calea Moinesti Street", RO
41808," VEIKKAUS-", FI
41809," ENTERPOL-", PL
41810," ORBITNET", SA
41811," CONVERGENCE-GROUP", GB
41812," DIPEX-GROUP-", RU
41813," ONLINETELECOM-", UA
41814," SIEMATIC", DE
41816," MEGALOG-PLUS-", RU
41817," VFNK", AT
41818," RO-SMART-", RO
41819," CONCODE", SE
41820," NOVI-", UA
41821," OPTIVO", DE
41822," TNGS-NORTH-", RU
41823," MANSAT-", RO
41824," IH-LOSAN-NET", CZ
41825," HYDRA-", RO
41826," BN-NET", RU
41827," VIPNET-", IT
41828," TELEMACH-HOSTING", SI
41829," REGIONSET- Zheleznogorsk, Russia", RU
41830," FITZ-NET-", GB
41831," PRAVOVED-", RU
41832," OUTSOURCING- 99, Dacia bvdGirexim Bussiness Center, 6th floor", RO
41833," MOSCANET", LB
41834," MTI-GROUP-", UA
41835," IT-NETWORKS-", PL
41836," AGOS-", IT
41837," UTC- South Telephony Company LTD", RU
41838," DOLANSOFT", CH
41839," CONCENTRIXEUROPELTD", GB
41841," MICROCHIP-", PL
41842," MEDIAL-", RU
41843," ERTH-OMSK-", RU
41844," UMC-", BG
41845," FUNSK-RU-", RU
41846," COLLAB", NL
41847," STEALTH-NETWORKS Pixie Networks", GB
41848," GAVLE-KOMMUN se.gavlekommun,  for Gavle kommun", SE
41849," WHL-", IT
41850," ADEVARUL-", RO
41852," EXPERTNET- 5483 - HTC- Magyar Telekom Plc.", RO
41853," NTCOM-", RU
41854," NLINK-", RU
41855," OSSRU-", RU
41856," BITA", IR
41857," CONVERGIN-ISRAEL-LTD", IL
41858," MARILUC-", RO
41859," SF-", RO
41860," NSM Poland, Gdansk, ul. Chalubinskiego 25C", PL
41861," UNITLINE_EKB_NET1", RU
41862," UNITLINE_PRM_NET1", RU
41863," JEROME-DESCOUX", FR
41864," ZELOBIT", RU
41865," BIALLNET-", PL
41866," INTERFAXINC-", GB
41867," GEONIC- Odessa, Ukraine", UA
41868," NVIA-", ES
41869," PACKETSTREAM-", NO
41870," S3COMPANY", BG
41871," RTL-", UA
41872," FLHCABLE Flashcable Network", CH
41873," COMPONENT", UA
41874," MCC-RS- Serbia", RS
41875," PLANET", UA
41876," MOLTELECOM", ES
41877," GRT-", GE
41878," CROSSKEY-", AX
41879," COMERTBANK-N", MD
41880," BOSE-EUROPE-", NL
41881," FANAVA- Fanava Group Communication Co.", IR
41882," ROMANDIX", CH
41883," CNT-", IE
41884," CERT-SE- Computer Emergency Response Team Sweden", SE
41885," HDT-", HU
41886," ALPHADV-", DE
41887," PROLOCATION Private peerings pref 125", NL
41888," POLICE-", UA
41889," BORICA-", BG
41890," PACI", KW
41891," TRD-", RU
41892," RSL-", RU
41893," CYBERPORT-", DE
41894," INFORMATIQUE-", FR
41895," INFORM-SVYAZ-", RU
41896," SHETTEL-", GB
41897," SAT-TRAKT- Serbia", RS
41898," DTG- ---uplinks---", LV
41899," SE-SK-", SK
41900," ORACLEINTERNET-N", IR
41901," TELELINK-", BG
41902," SABAH-", TR
41903," EXOBIT- HU1053 Budapest, Sz?p u. 2.", HU
41904," LLC12BIT- 12BIT Small ISP in Novy Urengoy Russia", RU
41905," PHORUS-", AT
41906," AICGROUP-", CH
41907," POLFA", PL
41908," FSI-", PL
41909," PINVDS", EE
41910," GELIOS-TNS", UA
41911," LANET-SD", UA
41913," COMPUTERLINE Computerline, Schlierbach, Switzerland", CH
41914," YALTAONLINE", UA
41915," LFRZ", AT
41916," MERCATOR-SI-", SI
41917," HAPPYLINK-", UA
41918," MTER-", GB
41919," GENESYS-UK", GB
41920," KENAZ-", UA
41921," BR-AUTOMATION-", AT
41922," MIS70", BG
41923," HAREL-INSURANCE-INVESTMENT", IL
41924," AGRICULTURAL-INSURANCE-AGUDA-SHITUFIT", IL
41925," CHEL-FACTORIAL-INTERNET", RU
41926," EBV-", DE
41927," INWISE-", IL
41928," ITIS-", RU
41929," SISTEMY-SVYAZI-", RU
41930," INITZERO-", PL
41931," EURONET-", PL
41932," CITYLINE-DN-UA-", UA
41933," IPRAGAZ- Istanbul TURKEY", TR
41935," DSAULTSYSTEMES- Please visit www.3ds.com", FR
41936," COLT-GROUP", GB
41937," MOJUPERNOVA", RS
41938," RTCOMM-VOLGA-URAL-", RU
41939," -Reserved -", ZZ
41940," EUROCOMPUTER-", UA
41941," _MUELLER_SERVICE_GMBH", DE
41942," DOZOR-", RU
41943," VMI-KISTA", SE
41944," LOWCORE", DE
41945," TLEN", PL
41946," LAGERAONLINE-", BG
41947," WEBALTA-", RU
41948," OPENSEVEN", DE
41949," XTREME", NO
41950," NETLOG-", RO
41951," GLOBECTUK", GB
41952," MARTON-", PL
41953," TELECOMPLUS- str. Traian nr. 2  Hala Traian ", RO
41954," ANVERINO-", RO
41955," SERNET SerNet Service Network GmbH, Goettingen", DE
41956," MNETS", LB
41957," GLOBALTE-", RU
41958," N-COBION-", DE
41959," PLJ", PL
41960," NEXTPERTISE Nextpertise", NL
41961," AXIT-DE-", DE
41962," MGONCALVES", PT
41963," MSFG", GB
41964," TERRIP-", DE
41965," MTS-ARMENIA-", AM
41966," SKYNET", PL
41967," TKS-", UA
41968," SERVERSURE", GB
41969," RBB-", DE
41970," ZPIZ-SI-", SI
41971," RALFI-", RO
41972," MAYCOM", UA
41973," VHI-", IE
41974," NETEN-", IT
41975," SIMPLEX-KLGD-", RU
41976," SZKTI-", RU
41977," FLUENT-", GB
41978," KRONSOFT- Bd. Saturn Nr. 51", RO
41979," CLOUDZONE", DE
41980," WEBBKONSULTERNA-", SE
41981," SDN-CLINIC", DE
41982," ODON", NL
41983," KL-", RU
41984," MCC-", RO
41985," STARGROUP-UA-", UA
41986," SARDEGNAIT-", IT
41987," ITI-", UA
41988," TAKING-CARE-", GB
41989," KTBAC-", BG
41990," NETFINITY-", BG
41991," AVERO-", BE
41992," SI2", SE
41993," CLOUDCENTER", FI
41994," CREDITO-Y-CAUCION", ES
41995," WS171-", RU
41996," THVMH", NL
41997," CONNECT--1", AZ
41998," NETCOMBW-", DE
41999," PGSAYT-", RU
42000," KAORA Czech Republic", CZ
42001," MEDIA-SOYOUZ-", RU
42002," DIXTELECOM", RU
